timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Vapor Pressure Deficit [2 m],Basel Soil Moisture [0-7 cm down]
20210617T1400,31.980246,0,39.160175,3.2599385,263.65982,27.950504,0.214
20210617T1500,32.490246,0,37.222603,5.3999996,306.8699,29.687191,0.213
20210617T1600,32.510246,0,36.42452,5.0528407,355.91437,30.098663,0.213
20210617T1700,32.150246,0,35.67486,5.315336,28.30075,29.83841,0.212
20210617T1800,31.080246,0,37.120598,5.5887027,14.931412,27.442513,0.212
20210617T1900,29.430244,0,44.96383,9.178235,348.69006,21.843513,0.212
20210617T2000,27.550245,0,52.27413,9.0645685,353.15723,16.975563,0.212
20210617T2100,24.910246,0,61.341415,8.64,360,11.758139,0.212
20210617T2200,22.640245,0,74.17338,1.8,360,6.8490047,0.212
20210617T2300,21.500246,0,77.89382,9.726665,267.8789,5.467516,0.212
20210618T0000,21.450245,0,79.78368,10.823973,273.8141,4.9847584,0.212
20210618T0100,20.920246,0,80.934875,4.5820518,225,4.549965,0.212
20210618T0200,20.950245,0,80.02015,5.692099,214.69516,4.7771015,0.212
20210618T0300,20.110245,0,84.56433,2.9024127,172.87498,3.5036564,0.212
20210618T0400,19.820246,0,86.43293,3.319036,192.52881,3.0245056,0.212
20210618T0500,20.790245,0,82.785,2.52,180,4.0755844,0.212
20210618T0600,22.800245,0,75.28467,2.8116899,129.80557,6.6184425,0.212
20210618T0700,24.570246,0,68.84015,3.9763298,84.805565,9.286148,0.212
20210618T0800,25.900246,0,63.73529,5.2416787,74.054596,11.701056,0.211
20210618T0900,27.370245,0,57.402157,5.5887027,75.06858,14.992197,0.21
20210618T1000,29.360245,0,46.197525,6.28713,156.37062,21.26747,0.203
20210618T1100,30.500246,0,43.557045,5.3999996,233.1301,23.827864,0.202
20210618T1200,31.240246,0,42.013016,10.8955765,277.59464,25.539865,0.2
20210618T1300,32.000248,0,39.821373,5.3517847,312.27368,27.678175,0.199
20210618T1400,32.150246,0.5,39.206818,2.968636,284.03625,28.200043,0.199
20210618T1500,30.970245,0.7,42.55929,6.519877,263.65982,24.911577,0.198
20210618T1600,30.140245,0,47.686543,8.557102,255.37914,21.631922,0.201
20210618T1700,29.780245,0,50.917294,12.864649,252.07208,19.87891,0.2
20210618T1800,28.670246,0,56.00363,9.793058,252.89728,16.708076,0.2
20210618T1900,26.850245,0,62.98599,7.9932966,234.16235,12.634029,0.2
20210618T2000,25.010244,0,71.87303,5.991594,212.73523,8.606266,0.2
20210618T2100,23.600245,0,78.2934,6.28713,193.24052,6.101721,0.2
20210618T2200,21.650246,0,85.36465,9.693296,158.1986,3.6532478,0.2
20210618T2300,21.230246,0,87.600266,8.350138,172.56859,3.016325,0.2
20210619T0000,20.300245,0,91.11691,9.107359,198.43495,2.0402298,0.201
20210619T0100,19.840246,0,92.88245,6.439876,206.56505,1.5886917,0.201
20210619T0200,19.320246,0,93.6212,4.2136917,199.98311,1.3783855,0.201
20210619T0300,19.110245,0,94.38293,6.924738,188.97263,1.1979561,0.201
20210619T0400,19.460245,0,93.21555,4.510787,151.38954,1.4789085,0.201
20210619T0500,20.930244,0,87.90522,4.3498964,155.55605,2.8882465,0.201
20210619T0600,22.520245,0,80.12736,5.154415,155.22485,5.2316647,0.201
20210619T0700,24.060246,1.3,73.251526,4.8433046,131.98721,7.73069,0.2
20210619T0800,25.740246,0,65.94076,5.991594,122.73523,10.88538,0.2
20210619T0900,27.210245,0,58.165302,7.10031,120.465546,14.585686,0.199
20210619T1000,27.530245,0,62.19589,4.802999,347.00537,13.430721,0.214
20210619T1100,29.050245,0,57.404045,3.096837,54.46232,16.53765,0.213
20210619T1200,30.200245,0,52.941376,5.1544156,77.905235,19.52637,0.212
20210619T1300,31.170246,0,49.884087,6.28713,113.62937,21.984991,0.21
20210619T1400,31.690245,0,46.290253,5.5887027,194.93143,24.271103,0.209
20210619T1500,31.940245,0,44.81153,2.4149535,63.43495,25.296621,0.208
20210619T1600,32.100246,0,43.629406,10.805999,88.09084,26.074423,0.207
20210619T1700,31.210245,0,46.51332,5.1544156,102.09476,23.517395,0.206
20210619T1800,29.780245,0,58.979954,5.8048253,97.125015,16.613466,0.21
20210619T1900,27.660246,0,62.807747,6.1094027,135,13.3145485,0.21
20210619T2000,25.760244,0,69.62819,4.39436,145.00798,9.718426,0.21
20210619T2100,24.470245,0,77.06545,5.7599998,180,6.793951,0.211
20210619T2200,25.030245,0,78.58938,9.227524,200.55605,6.5590477,0.209
20210619T2300,24.850245,0,76.26617,10.30883,245.22485,7.192831,0.209
20210620T0000,24.770245,0,68.7488,14.494192,255.61862,9.425772,0.209
20210620T0100,23.940245,0,66.19724,12.7279215,261.8699,9.69906,0.209
20210620T0200,22.640245,0,69.4777,9.449572,287.7447,8.094259,0.209
20210620T0300,21.420246,0,73.96886,5.315336,298.30078,6.406704,0.209
20210620T0400,20.850245,0,76.42087,3.219938,26.565033,5.602991,0.209
20210620T0500,21.080246,0,76.74961,5.8603754,79.38034,5.6038094,0.209
20210620T0600,21.600245,0,74.47238,8.473393,77.73522,6.3526287,0.209
20210620T0700,22.410246,0.5,68.815186,7.8625183,74.054596,8.154818,0.208
20210620T0800,23.170246,1.8,63.54841,4.2136917,109.9831,9.983139,0.208
20210620T0900,24.510244,0.7,58.04173,3.8773184,111.80141,12.459288,0.207
20210620T1000,25.030245,0,64.765305,0.71999997,180,10.793991,0.246
20210620T1100,26.900246,0,56.24755,3.6,143.1301,14.978191,0.245
20210620T1200,28.120245,0,52.68542,1.0182338,44.999985,17.400759,0.244
20210620T1300,28.230246,0,51.950645,3.219938,296.56506,17.78495,0.242
20210620T1400,27.090246,0,54.640305,8.39657,300.96378,15.703323,0.24
20210620T1500,25.210245,0,64.63986,12.10157,300.37915,10.949614,0.239
20210620T1600,23.700245,0,73.60539,9.826088,278.42697,7.4645023,0.24
20210620T1700,22.370245,0.1,73.05484,3.319036,257.4712,7.0289726,0.239
20210620T1800,20.220245,0.3,81.15412,6.3690495,47.29059,4.30702,0.241
20210620T1900,18.810246,0.6,83.77748,7.42159,67.166336,3.3953838,0.251
20210620T2000,18.290245,0,86.2313,5.0142193,201.0375,2.7891712,0.274
20210620T2100,17.290245,0.4,89.82183,15.530151,225.9392,1.9355602,0.271
20210620T2200,16.370245,0.1,89.636635,7.628263,199.29004,1.8586655,0.253
20210620T2300,16.280245,0,91.923134,7.9526596,185.19443,1.4402752,0.252
20210621T0000,16.270247,0,92.57867,4.802999,167.00539,1.3225346,0.252
20210621T0100,16.880245,0,90.66464,6.989936,145.49147,1.7296352,0.252
20210621T0200,17.080246,0,91.08781,6.696387,143.74615,1.6723671,0.251
20210621T0300,16.890245,0,92.6723,6.5693827,170.53767,1.3585243,0.251
20210621T0400,17.090246,0,93.04073,6.849467,176.98721,1.3067303,0.251
20210621T0500,17.650246,0,91.47554,7.172949,197.52557,1.658474,0.251
20210621T0600,18.870245,0,84.4311,7.491114,215.21759,3.2708607,0.251
20210621T0700,20.170246,0,77.79686,9.422101,226.54816,5.058571,0.25
20210621T0800,21.620245,0,69.281166,9.726664,231.009,7.6538696,0.25
20210621T0900,23.150246,0,62.009983,8.209263,232.12502,10.391857,0.248
20210621T1000,24.680244,0,54.669064,6.8399997,180,13.598822,0.249
20210621T1100,25.740246,0,49.44824,3.2599385,263.65982,16.15641,0.248
20210621T1200,26.890245,0,44.387363,5.937272,284.03625,19.027176,0.245
20210621T1300,27.580246,0,41.165985,7.928177,320.52753,20.963493,0.243
20210621T1400,27.590246,0,41.466587,7.42159,337.16635,20.868626,0.242
20210621T1500,27.010244,0,41.440956,6.696387,323.74615,20.177536,0.246
20210621T1600,24.420246,0.4,53.794968,4.896529,342.89728,13.646363,0.246
20210621T1700,22.560246,0,59.63064,3.5455887,66.037506,10.653567,0.245
20210621T1800,20.380245,0.3,75.90796,4.1046314,127.874985,5.5608597,0.253
20210621T1900,19.760244,2.2,71.70634,5.506941,168.69006,6.2839937,0.262
20210621T2000,18.870245,1.9,77.551254,7.928178,182.60257,4.7162437,0.261
20210621T2100,18.450245,1.1,80.66292,5.495161,148.3925,3.956808,0.261
20210621T2200,16.970245,0,93.39379,9.178235,131.82016,1.2310123,0.312
20210621T2300,17.210245,0,92.92759,10.805999,178.09085,1.3381348,0.309
20210622T0000,17.350245,0,91.86865,5.1919937,146.30994,1.5522175,0.307
20210622T0100,16.790245,0.3,93.866455,6.9899354,101.88866,1.1299171,0.31
20210622T0200,16.630245,0.5,95.56349,5.815978,111.80141,0.809,0.315
20210622T0300,16.480246,0.6,95.62002,2.9024127,150.25511,0.7910862,0.319
20210622T0400,16.110247,0.9,96.474045,2.5959969,213.69006,0.62195015,0.327
20210622T0500,16.560246,0.4,95.1324,2.5959969,213.69006,0.88365555,0.328
20210622T0600,16.930244,0,93.45185,2.2768397,251.56506,1.2170925,0.325
20210622T0700,17.810246,1.5,88.033615,5.4477882,262.40536,2.3517857,0.323
20210622T0800,18.310246,0.3,82.96875,4.68,270,3.454422,0.321
20210622T0900,19.230246,0.3,77.50575,3.0547013,315,4.8334904,0.319
20210622T1000,19.030245,0.4,78.58427,5.2416787,285.9454,4.5445347,0.339
20210622T1100,19.800245,0.3,72.46165,5.4833565,246.8014,6.131487,0.339
20210622T1200,21.000246,0.2,64.69168,2.5455842,261.8699,8.468148,0.336
20210622T1300,22.400246,0,57.60556,3.396233,237.99463,11.079368,0.332
20210622T1400,23.480246,0,51.793705,1.609969,206.56505,13.452772,0.328
20210622T1500,23.150246,1.2,54.602005,0.35999998,89.99999,12.418248,0.325
20210622T1600,22.930244,0.4,57.7725,1.2979984,303.69006,11.397705,0.323
20210622T1700,22.880245,0,59.97775,2.1897945,260.5377,10.769705,0.32
20210622T1800,21.370245,0,69.545296,2.5959969,303.69006,7.4724083,0.318
20210622T1900,21.090246,0,65.64343,4.6102495,321.3402,8.285727,0.317
20210622T2000,20.630245,0,70.44194,4.3349743,318.36646,6.9289055,0.316
20210622T2100,19.080246,0,76.09183,1.1384199,341.56506,5.089344,0.314
20210622T2200,18.050245,0,85.10545,3.2399998,180,2.9719524,0.314
20210622T2300,18.210245,0,84.95818,3.6179552,185.71059,3.0317593,0.313
20210623T0000,18.060246,0,85.271065,2.968636,165.96376,2.9407616,0.312
20210623T0100,16.450245,0,90.400665,3.4152596,161.56505,1.7304573,0.311
20210623T0200,16.820246,0,89.55511,2.9024127,150.25511,1.9278297,0.31
20210623T0300,16.590246,0,90.41059,2.7416782,113.19859,1.7441807,0.309
20210623T0400,16.320246,0,92.163574,2.9024127,82.874985,1.4009762,0.308
20210623T0500,16.470245,0,93.36931,1.4399999,89.99999,1.1968307,0.307
20210623T0600,17.750246,0,87.858826,3.0547013,44.999985,2.3771076,0.306
20210623T0700,18.570246,0,84.50677,5.0911684,44.999985,3.1942673,0.305
20210623T0800,19.780245,0,78.99635,5.991594,32.735214,4.670698,0.304
20210623T0900,21.200245,0,71.876495,6.6087217,29.357742,6.828619,0.303
20210623T1000,22.410246,0,65.28903,6.763786,25.201126,9.076904,0.297
20210623T1100,23.550245,0,59.3253,5.3999996,36.86989,11.39913,0.295
20210623T1200,24.610245,0,52.90812,4.3349743,48.366455,14.067887,0.292
20210623T1300,25.520245,0,48.087257,7.9526596,354.8056,16.37542,0.29
20210623T1400,25.390245,0,47.7703,11.966953,6.9112244,16.348177,0.288
20210623T1500,24.630245,0.5,51.118916,9.746631,4.236374,14.619915,0.291
20210623T1600,24.600245,0,53.70134,9.0645685,353.15723,13.822628,0.29
20210623T1700,22.250246,0.2,64.62698,9.3669195,357.79742,9.16012,0.299
20210623T1800,20.880245,0,69.76514,8.427383,19.983109,7.197876,0.311
20210623T1900,19.510244,3.5,77.39845,6.12,61.927513,4.942194,0.31
20210623T2000,18.420246,3.2,83.5179,1.8,36.86989,3.3662567,0.309
20210623T2100,17.350245,0.2,88.8487,2.8116899,320.19443,2.128704,0.308
20210623T2200,16.800245,0,93.025856,13.722565,184.51399,1.2855911,0.366
20210623T2300,16.510246,0.3,93.1909,5.1544156,167.90524,1.2321758,0.364
20210624T0000,16.120245,0.8,94.626724,6.9153743,128.6598,0.94841003,0.366
20210624T0100,15.910245,0.5,95.10859,7.8954163,155.77225,0.8518219,0.368
20210624T0200,15.540245,0.3,96.14723,6.696387,143.74615,0.6551933,0.368
20210624T0300,15.3102455,0.2,97.33086,3.8268526,138.81407,0.44723892,0.367
20210624T0400,15.820246,0,95.721794,2.6208394,164.0546,0.74074554,0.366
20210624T0500,15.970245,0,94.55951,1.2979984,146.30994,0.95109177,0.364
20210624T0600,16.250246,0,92.517715,2.3051248,141.34018,1.3316917,0.361
20210624T0700,16.870245,0.6,87.21461,5.0911684,188.1301,2.367342,0.358
20210624T0800,17.390245,0.5,86.421455,5.154415,204.77515,2.598631,0.357
20210624T0900,18.090246,0.5,85.65914,5.3999996,216.8699,2.868702,0.359
20210624T1000,19.440245,0.2,77.837944,5.1165614,230.7106,4.824974,0.364
20210624T1100,20.620245,0.1,71.217674,6.0347,252.64598,6.7428875,0.361
20210624T1200,21.310246,0,68.15782,6.638072,257.4712,7.7840633,0.358
20210624T1300,21.330246,0.1,66.93977,8.905908,255.96376,8.091774,0.359
20210624T1400,21.500246,0.6,66.32859,11.165805,268.1524,8.32794,0.361
20210624T1500,20.180244,0.5,71.73701,12.979984,266.8202,6.4431896,0.358
20210624T1600,19.200245,0.1,77.10175,13.339445,266.90594,4.911083,0.355
20210624T1700,18.350245,0.1,81.75148,10.587917,252.18112,3.7106495,0.353
20210624T1800,16.920246,0.9,86.54357,10.495713,239.03624,2.4995327,0.354
20210624T1900,16.370245,0.4,90.394966,10.990322,238.3925,1.7226601,0.355
20210624T2000,16.220245,0.1,91.80061,10.144082,242.52557,1.4565239,0.358
20210624T2100,16.020247,0,92.804794,10.163227,247.0679,1.2618828,0.365
